,service,food,anecdotes/miscellaneous,ambience,price
146,-0.12814546,0.18836881,-0.21204902,-0.08275121,-0.1398596
147,0.18424638,0.19352116,-0.21226504,-0.179594,0.11952579
148,0.116415255,-0.20197722,-0.21398008,0.09262308,0.16057287
149,-0.12953918,0.029898353,-0.02764829,-0.11758622,-0.09103911
150,-0.19841057,0.24318705,-0.25308263,-0.18190192,-0.16910674
151,0.14809209,-0.12979649,-0.15734816,0.17313133,0.17774726
152,0.085718565,-0.121980205,0.18527432,0.030003088,-0.05906593
153,0.15591994,0.02421714,0.1957783,-0.18663754,0.1556026
154,-0.15268853,0.12562555,-0.0608641,0.17977907,0.0792577
155,-0.09308636,0.05589625,-0.24854007,-0.12402033,0.1464151
156,-0.12150536,-0.19697826,0.15214902,0.100288905,-0.10637089
157,0.13680813,-0.17255647,-0.15854147,0.15341239,-0.0714382
158,-0.07045323,-0.026064808,-0.23245223,-0.1592635,0.16155833
159,0.18878324,0.16031256,0.077168755,-0.13136825,0.0903726
160,0.19243301,0.24157055,0.1800967,-0.15038875,-0.12465352
161,0.13763449,0.023395063,-0.21361342,-0.099892214,-0.0620582
162,-0.069564395,-0.02277002,0.08810608,-0.16107835,0.13662615
163,-0.109724596,-0.26899508,-0.19280112,-0.11842635,0.1460248
164,-0.17290425,-0.18545642,0.061880507,-0.16182192,-0.12312516
165,-0.20091662,0.2579542,0.049817998,0.1689428,-0.04479506
166,0.107509844,0.10473973,-0.05515536,0.19068986,-0.09098915
167,-0.20460507,0.1062105,-0.22444838,0.08370325,-0.17439634
168,-0.106671475,0.16393438,0.27023974,0.09133927,0.06939563
169,0.11369297,0.24124761,0.10032562,-0.07456617,0.10747421
170,-0.01695624,-0.25662547,0.21555936,-0.17696652,0.16155697
171,0.14038308,0.20955893,0.011805801,0.1313866,-0.0911051
172,0.0999628,0.0664375,6.392013e-05,-0.15907536,0.07690453
173,0.117154144,-0.17851591,-0.030887894,-0.1320965,0.08637421
174,0.20082258,-0.2843594,-0.21182165,-0.13884081,0.14033277
175,-0.18679817,0.21855928,-0.28962106,-0.16230065,0.1304237
176,-0.16214767,-0.15043385,-0.20524712,-0.04401626,-0.18094589
177,-0.13309135,-0.16031082,-0.1681595,0.17559244,-0.09132168
178,-0.1950174,-0.011410941,0.14324936,-0.19374873,-0.1619797
179,0.0018594965,0.18084808,0.19323114,0.10875824,-0.14016114
180,-0.05661383,0.24800394,0.21813582,-0.18716009,-0.16322875
181,0.19201766,0.23309247,-0.16802359,0.15365621,0.13657294
182,-0.1530036,-0.21446954,-0.2676285,0.16058737,-0.103062086
183,-0.09919949,0.26820844,0.21667127,0.16838083,-0.0953736
184,-0.19200698,-0.26720876,-0.044430804,-0.17251632,0.14316599
185,0.107448876,-0.18371892,-0.20066278,0.11236156,-0.086068526
186,-0.16610192,-0.008551526,-0.23765832,-0.1807303,-0.06885216
187,-0.17261681,0.031422492,-0.028675422,0.06749458,0.11946532
188,-0.16506082,0.22988132,0.17201874,0.14187975,-0.021378107
189,0.16291751,0.26492673,0.23109919,0.16779432,-0.06347374
190,0.14649284,-0.22124697,0.18393251,-0.1580663,-0.07886064
191,0.19844286,-0.19554152,0.013012687,0.19391058,-0.008562803
192,-0.11086076,-0.16920853,0.3216576,-0.1434025,0.06809767
193,-0.174912,0.18836944,-0.02862002,-0.10290453,0.12118561
194,-0.13211921,-0.19229402,-0.14374153,0.19902179,-0.15029265
195,0.14441104,-0.06599047,0.07048437,-0.19457874,0.17868331
196,-0.16605246,0.076860934,0.35152662,-0.10262698,-0.12546791
197,0.1533092,-0.24759607,-0.016005877,0.09385573,-0.12936017
198,0.092744865,-0.13048203,0.30466518,-0.11115517,-0.1262187
199,0.15662526,-0.108275816,-0.05370583,0.2009357,0.048704535
200,-0.20489553,0.23651287,0.010990246,-0.112558,-0.08005459
201,-0.027380534,0.21710698,-0.116163254,0.10123405,0.12389642
202,-0.18361312,0.039452337,0.039879423,0.09733661,0.051335204
203,0.07908385,-0.2366503,-0.29376957,0.110015444,-0.12825395
204,-0.18062964,0.026304038,-0.021979436,-0.10548153,0.16771789
205,0.09358307,0.18821488,0.22223575,0.09038304,-0.12392038
206,0.09894378,-0.026445676,0.2691105,-0.1567887,-0.13503276
207,-0.16125166,0.23347288,0.2801612,-0.13443366,-0.14137001
208,-0.17946497,0.028360892,0.24518538,-0.13919526,0.17982872
209,0.19475244,-0.05941349,-0.008453901,-0.17778264,-0.12876602
210,-0.033680186,-0.21639755,-0.17936099,0.07362627,-0.17696068
211,0.06372022,-0.23531196,-0.23368359,-0.086356275,0.10143239
212,-0.11306509,0.16491327,-0.25628218,0.08957046,0.10934479
213,-0.12505622,-0.034012623,-0.020576037,-0.041003637,0.11582643
214,0.11339984,0.108317435,0.09118917,-0.17953266,-0.05985771
215,-0.103249244,-0.16936634,0.22004141,0.1663707,0.14964515
216,0.05412114,-0.23510209,-0.10167905,-0.0715758,0.05010439
217,-0.12570642,0.11684803,-0.26215458,0.12766477,0.046624724
218,0.12734872,0.018558273,-0.13132155,-0.12732892,-0.09383945
219,-0.16755451,-0.24429367,0.12613015,-0.10298615,0.07255154
220,-0.09478667,-0.20755103,-0.1956609,-0.12265766,0.058009423
221,-0.15758045,0.23035344,-0.099937834,-0.1207053,0.11805798
222,-0.18549171,-0.22830167,-0.0170293,-0.19370444,-0.100077294
223,0.13709293,-0.04727065,-0.2544544,0.111040495,-0.05600645
224,-0.06989235,-0.15634176,-0.26891148,-0.16751179,0.17436238
225,-0.10871884,0.22627793,-0.0027080209,0.07803465,-0.091677986
226,0.18626848,-0.2110726,-0.12676209,0.16420752,0.061468262
227,0.17422505,0.012475711,0.17073748,0.13265966,0.06395373
228,0.18744701,-0.27680978,0.23617113,-0.06852293,-0.044123024
229,0.06118113,0.064409524,0.2138361,-0.14237803,-0.09335214
230,0.08861104,-0.000776676,-0.21009322,-0.14834589,-0.07601482
231,0.21684584,0.22239447,0.006209657,-0.0782777,0.15276344
232,0.17521057,-0.0021986524,-0.22133417,0.052662183,-0.05501702
233,-0.13800417,0.14797857,-0.2558325,-0.15299065,-0.11268278
234,0.029662259,0.1257818,-0.033373233,-0.17750649,0.0660697
235,-0.07277421,0.016105201,0.038717754,0.16886938,0.13389112
236,0.11929803,-0.014191649,0.18740723,0.18213485,0.14692932
237,-0.15912883,0.18427889,-0.22083452,0.095160164,0.07139939
238,0.1261935,-0.099568196,0.26707017,0.07415162,-0.09455326
239,-0.17702286,0.00542836,-0.3077512,-0.11254044,0.1186488
240,0.090742536,0.23820938,-0.23332232,0.17890806,0.04760836
241,0.19235954,0.041757636,0.0482802,-0.15956579,-0.08516581
242,0.12576562,-0.20769453,0.025614396,0.14589168,0.13810322
243,-0.16733728,0.21196939,0.10612315,0.11704151,0.1432714
244,-0.1945995,-0.2339342,0.29426762,0.15326428,-0.10883001
245,0.10426187,0.20601487,-0.1906287,-0.16604379,0.07953392
246,-0.11000843,0.26509616,0.0040962603,0.10302802,-0.12206532
247,-0.112242505,-0.13543135,-0.009300096,-0.20143789,0.07731459
248,0.14631957,-0.23967843,-0.16837698,0.088251375,-0.16685076
249,0.16367142,0.14802048,-0.10331522,0.16658862,-0.08249997
250,0.1924067,-0.19426818,0.33080584,0.094600044,-0.041937158
251,-0.12507927,-0.17269439,-0.12735482,-0.10168844,-0.11424841
252,-0.20930147,-0.29115117,0.19175702,0.08491768,0.13540308
253,-0.1934007,0.15837438,-0.28029552,0.20517075,-0.07640747
254,0.10077928,-0.24520794,0.0068640127,0.127493,-0.14611748
255,0.02538194,0.2683509,0.018438566,0.09743319,-0.09890592
256,0.17883393,0.27779472,0.06575288,0.17909051,0.098137036
257,0.16813266,0.1835156,0.009398764,0.121575,-0.015685
258,0.17594165,-0.027960747,0.026721872,-0.11798667,-0.15259069
259,0.12952332,0.26028103,-0.2809128,0.15962595,0.050208803
260,-0.09423633,-0.23194715,-0.02724793,-0.10481098,-0.0928283
261,0.1691909,-0.272257,-0.2246569,-0.16124128,-0.17549033
262,0.0063389954,0.09610112,-0.015349924,-0.14149217,-0.15819947
263,-0.17917176,0.22594115,-0.093850024,-0.14386268,0.078577586
264,-0.19122249,-0.19410044,-0.059579954,0.13436645,-0.06312248
265,0.0860661,0.10874019,0.16877311,-0.07778305,0.16930084
266,-0.185025,0.1278453,-0.24937993,0.08287677,0.16875648
267,0.10554305,0.16400903,0.09048192,0.18623334,-0.1355911
268,-0.17880072,0.25871387,-0.14804907,-0.15537634,-0.10833088
269,-0.19853562,-0.2502739,0.13111633,0.12333656,0.14648697
270,-0.1125008,0.04153969,-0.008433784,-0.17999539,-0.082533084
271,0.13584255,-0.23004808,0.20999779,0.16126773,-0.10729924
272,-0.061101947,-0.22314832,-0.018361902,0.11129824,0.04831523
273,-0.16970405,-0.27243447,-0.1971141,0.08595085,-0.16532242
274,0.13548826,0.009344745,-0.201338,0.14017928,0.13735965
275,0.08275672,-0.003607905,-0.2731027,0.18071277,-0.15744555
276,0.13095374,-0.04006023,0.17655465,-0.19691017,-0.07935121
277,0.09769735,0.019658811,-0.3037957,-0.18678695,-0.11545884
278,-0.11954595,-0.11555947,0.24598093,0.08555134,-0.14005005
279,0.120015085,0.24224448,0.05462123,-0.19163433,0.09676693
280,-0.15308811,-0.010210756,-0.15010777,0.11551437,0.17769575
281,0.17184757,0.20064895,-0.23460978,-0.08272462,0.06702615
282,0.11122032,-0.18954378,-0.12743324,0.010880051,0.016642187
283,-0.16798598,0.1493699,0.17823103,-0.081644215,0.022250716
284,0.17428775,0.019460991,0.04501572,-0.16870853,-0.10721168
285,0.15827186,-0.27362373,0.04667158,-0.08090801,0.16428079
286,-0.18623835,0.22236408,0.27393466,-0.14954934,0.07664999
287,0.15359451,-0.22670205,0.17354715,-0.10044129,-0.09252964
288,-0.09955305,-0.009618964,0.23410974,0.08249268,-0.02428368
289,-0.07353488,0.038987547,0.12722091,-0.08519362,-0.1585951
290,0.081566066,0.16983472,-0.027268102,0.086522795,0.12852485
291,0.078648545,-0.23011594,0.26207572,-0.07417152,0.15098637
292,-0.029322682,-0.25451183,-0.02408949,-0.20066918,-0.11338338
293,0.09221412,0.24042624,0.045243803,0.12198076,0.09469092
294,-0.12645163,-0.17308336,0.04397351,-0.11481523,0.092609145
295,0.09108524,0.227766,-0.3173941,-0.08375258,-0.08156792
296,0.21913321,-0.23757885,-0.30344975,0.08750475,0.1593681
297,-0.16233926,0.30963287,-0.019973174,0.14477251,-0.05160768
298,0.1432866,-0.13029352,-0.27460396,0.1885374,-0.15746872
299,-0.09049723,0.23011106,0.21695818,0.13823476,-0.08128238
