,service,food,anecdotes/miscellaneous,ambience,price
95,-0.16761455,0.3331532,0.3910285,-0.16492452,-0.124772586
96,-0.20073578,0.3782734,0.050697923,0.15191938,-0.10869563
97,-0.17432132,-0.34784067,-0.32025352,0.18026906,0.21450086
98,0.27580723,0.34992796,0.3451196,0.2206578,-0.10324684
99,0.26451534,0.3485713,0.43562493,0.18612933,0.13706963
100,-0.21532226,-0.3115423,0.3560265,0.14833923,0.19716512
101,-0.1978703,0.42546183,-0.47701013,0.197118,0.15033637
102,-0.17558101,-0.30505016,0.44480148,0.24953736,0.18203078
103,0.18641874,0.33348814,-0.47119913,0.16990888,-0.13954547
104,-0.2671642,-0.39486817,-0.060687117,-0.18503149,0.14398627
105,0.16903782,-0.38978633,-0.43515396,0.23943853,0.12807204
106,-0.26670524,0.35914597,-0.4074402,0.109422795,0.102130644
107,0.22457142,0.3292932,0.4708035,0.21230634,0.18757345
108,-0.19044605,0.08114343,0.4498487,-0.16440001,-0.10577838
109,0.19992313,-0.32187292,0.4498438,0.19950561,-0.19613297
110,-0.16753371,-0.41020674,-0.43043828,-0.22064975,0.14516266
111,-0.23046945,0.30398908,-0.42072347,0.18086934,-0.110801965
112,0.17220892,0.40105155,0.41627878,0.17629859,0.104067676
113,0.15169442,-0.35835078,0.42066866,-0.20231546,-0.15848869
114,0.20834547,0.38083264,-0.43452364,0.15051988,-0.11613604
115,0.23288509,-0.42781615,-0.3998994,0.19431977,0.10352016
116,-0.23776662,-0.43671945,0.38511923,0.18636249,-0.10508511
117,0.19827287,0.36900687,0.36830503,-0.17273241,-0.19348651
118,-0.2267561,0.3128006,-0.3039474,0.24995224,-0.21999791
119,0.16667658,-0.33726335,0.42427167,-0.13107386,-0.1707713
120,-0.16950381,0.29972777,-0.4457227,-0.21392739,0.14123173
121,-0.23981944,-0.41153848,-0.34108406,0.17414112,0.15358165
122,0.16391441,-0.36278233,-0.3978778,0.15138063,0.18821737
123,0.23219168,0.20672068,-0.36677113,0.2553682,-0.16591999
124,-0.2593891,-0.33919662,-0.39439446,0.25833943,0.19295451
125,-0.18173267,-0.3436766,-0.35711887,0.15275103,-0.12148313
126,-0.23321572,0.30333734,-0.35556445,-0.20154317,-0.18499613
127,-0.19237225,0.35368004,-0.4074698,0.23590316,-0.1092517
128,-0.16548732,-0.30214188,0.5158264,0.20576717,0.111766264
129,-0.19515048,-0.3212447,0.41490543,-0.20354052,0.13479784
130,0.27672908,0.40845752,-0.25806147,0.19317304,0.21898027
131,0.22595254,0.36144096,0.4606021,0.20651868,-0.1412411
132,0.23481487,-0.28017977,0.06314388,-0.16916803,0.12793432
133,0.25367576,-0.37253413,-0.3967393,0.14630564,-0.1653368
134,-0.2080004,0.37701803,0.4764256,0.14957933,0.10422388
135,0.21467951,0.2828435,0.3950719,-0.18167321,0.113782555
136,0.17349832,0.40071777,0.4012548,-0.17287308,-0.106164664
137,0.21626997,0.3881213,-0.3479641,-0.23219852,-0.1496251
138,-0.25246915,-0.31490782,0.31203157,0.14663965,-0.116907574
139,-0.19196881,0.32283124,0.47833925,0.16131335,-0.15635057
140,-0.24150857,-0.40231118,-0.42913327,-0.14845574,0.09830321
141,0.24936551,-0.3150724,-0.33657637,-0.23086125,-0.22012787
142,-0.20332238,-0.32769477,0.39676082,0.23656203,-0.20926751
143,-0.17984353,0.31023452,0.37504342,0.21126248,-0.112363
144,-0.20763265,0.39928934,-0.4271222,-0.16373767,0.12919897
145,0.27513808,0.4017217,0.38247043,0.15712182,0.16010353
146,-0.2520305,0.36457428,0.37785247,0.24973972,0.20262346
147,-0.16402276,-0.31788763,0.43703198,-0.18856616,-0.16267066
148,0.20613937,0.2902499,-0.38506585,0.18799026,-0.13278735
149,0.16484258,-0.3620463,0.47209072,0.19495612,0.17357063
150,-0.24643785,0.42858595,0.44119912,-0.19811966,0.20568927
151,0.27256078,0.38520068,0.43139607,-0.17756121,-0.078238726
152,-0.16551012,-0.39473334,-0.3219087,-0.1728122,-0.20435649
153,0.15802968,-0.31754473,-0.41642794,-0.17510897,-0.12096739
154,0.24121623,-0.3126787,0.38838553,0.23334666,-0.08534101
155,0.27355573,-0.39464548,-0.44016,-0.23240067,0.14843845
156,0.19138181,-0.4191175,0.39990774,-0.18247141,-0.18555805
157,0.16737853,-0.37386978,0.37123656,0.1514685,-0.19231686
158,0.16497223,0.29318374,-0.08567354,-0.24814352,0.114312716
159,-0.25424343,-0.13698526,-0.3955918,-0.17503887,0.10738071
160,0.27551934,0.39588115,-0.44542104,0.19781491,-0.18587106
161,-0.21423264,-0.30654144,0.28128234,-0.17084396,0.12072404
162,-0.28038552,-0.35192692,0.4212439,-0.2519799,0.17650026
163,0.20303442,-0.34565285,-0.4220719,0.20972365,0.120119356
164,0.17749076,0.3113181,-0.45619524,0.15121384,0.16329388
165,-0.2745071,-0.4067627,-0.24312644,-0.22370307,-0.17828801
166,-0.2267619,-0.4039599,0.3782346,0.22920772,0.16445851
167,-0.1759186,-0.41536358,-0.06873387,0.17188059,-0.18871194
168,-0.2112249,-0.31885538,0.4112388,-0.19163541,-0.21483763
169,0.19630486,0.42160532,0.42319465,-0.14419347,-0.11252231
170,-0.22125168,-0.34211066,0.4365864,-0.21798804,0.16646436
171,0.27260914,-0.2487356,0.3522657,-0.15267214,-0.16225326
172,-0.23212543,-0.42712003,0.16688699,-0.1499179,0.15822993
173,-0.1506066,-0.4229219,0.38201544,-0.2281519,-0.11240586
174,0.24723296,0.3922228,-0.35972723,0.24526307,-0.19820303
175,-0.21446927,0.076103576,0.40617874,-0.23263383,-0.18079132
176,0.2427815,-0.34159565,-0.47723052,-0.14339958,-0.12519193
177,-0.25918978,0.38810617,0.42214617,0.23529632,-0.10344067
178,0.17254715,0.31798902,0.4297723,0.221394,-0.11510825
179,-0.27343383,-0.38783705,0.30300084,0.25086144,0.21348323
180,0.23364738,-0.35068202,-0.45747638,-0.20335767,-0.2015814
181,-0.264698,-0.3169825,-0.3486199,-0.15093653,-0.21458803
182,0.22905105,-0.35992464,-0.13286471,0.2227374,0.10472616
183,-0.20568731,0.1967424,-0.45700824,0.18800688,0.17914756
184,0.25250766,-0.42041412,-0.2493185,0.22318195,0.14201
185,0.23628743,-0.3595177,0.0781776,0.1850264,0.14759244
186,0.1479537,0.3397363,0.4064136,-0.24309364,0.14373687
187,-0.17704742,0.34323055,0.33722624,-0.14811555,-0.13097794
188,0.18943927,0.41429687,-0.40593922,-0.2496555,0.199067
189,0.24569802,0.30149075,-0.4966197,-0.1554528,0.13773203
190,-0.25462615,0.40441552,0.47489887,0.25082725,0.14156881
191,-0.20496193,0.29286358,-0.39860135,0.17606013,0.12056199
192,-0.25490475,0.35486156,-0.45122996,-0.23245785,-0.09846574
193,-0.16502348,-0.2999051,0.38214153,0.23479567,0.1462355
194,-0.21088481,0.15337162,0.41816217,-0.20007391,-0.09217693
195,-0.21319993,0.13084188,-0.16615646,-0.21486774,-0.1562615
196,-0.20998481,0.3812732,-0.4234133,0.25379968,-0.1799284
197,-0.24513732,0.35753384,0.06535785,0.16982268,-0.10972214
198,0.24849634,-0.38304466,0.3834102,-0.22692247,0.19991735
199,0.2317236,0.32610393,0.39082178,-0.15122645,0.16509433
200,-0.25268713,0.38354138,0.45537904,-0.24233449,0.15014543
201,0.16884589,-0.42494074,-0.3427538,-0.2304225,0.1313431
202,0.17134327,-0.3659554,-0.45903912,0.2429845,-0.15951705
203,0.16434455,0.41178828,-0.46181893,0.17757344,0.16625755
204,-0.18663605,-0.3702354,0.43388233,-0.25192672,0.10385974
205,0.2299408,0.3332787,0.08268852,-0.17260535,0.114505045
206,-0.16219474,-0.384136,0.30422488,0.2210688,-0.10887895
207,-0.21056008,0.34559417,-0.43484083,0.15092419,0.111318514
208,-0.2038629,-0.36031228,0.36694056,-0.17239697,-0.18878888
209,0.20834915,-0.30807385,0.3114072,-0.21634968,-0.14224847
210,0.16482951,-0.3510511,0.41132253,-0.18547274,0.1684116
211,-0.18500581,0.3355843,0.38377264,-0.23638894,-0.1375056
212,-0.23374121,0.3901006,-0.40901908,-0.1941635,0.17843105
213,-0.18556778,-0.3342853,0.40997624,0.15800603,0.20076828
214,-0.25898325,0.30845088,0.22304918,0.14670981,0.108558744
215,-0.21278693,-0.42800426,-0.36982787,-0.19673601,-0.14809266
216,0.19886853,0.35759515,0.393378,0.16162495,-0.08789472
217,0.2583913,-0.39832368,0.4302201,-0.16218834,0.14466295
218,0.26824513,-0.35656226,0.4454073,0.14888896,0.15319455
219,-0.2087943,-0.3887318,0.4118807,0.20421056,-0.2054407
220,0.20455153,-0.28036907,-0.4265484,-0.19661583,-0.12176055
221,-0.2132995,-0.34629056,-0.46377522,0.1890157,0.1922121
222,0.24944478,-0.33021235,-0.43623343,0.18136077,-0.11934637
223,-0.16898528,-0.38327512,-0.347085,-0.23817757,0.11539358
224,-0.23135388,0.33354908,0.41345623,-0.24237588,0.12666325
225,0.18229441,-0.3300193,0.48641652,-0.19095387,-0.16339247
226,-0.18119203,-0.39228943,-0.38439953,0.14715587,-0.14864303
227,-0.17241636,-0.14665811,0.4194101,0.23662075,0.1808382
228,0.24133566,0.33850342,0.40751144,0.2367344,-0.20923561
229,0.2300749,-0.30913207,-0.37880856,0.1656744,-0.12303588
230,0.26485753,-0.39281106,0.47386986,0.15426798,-0.17161942
231,0.1403356,0.40273884,0.44328249,0.12695561,-0.20830108
232,-0.19232997,-0.37654763,-0.28553435,-0.2099655,-0.14757611
233,0.19831291,-0.3568683,0.08085137,0.1636765,0.12818888
234,-0.23810887,0.38662907,0.4068245,-0.17306851,0.19965604
235,0.20474678,-0.3654257,0.44545078,-0.24240294,0.16455947
236,-0.20901404,0.3568512,-0.39370587,-0.22523877,0.12620005
237,0.16561347,-0.3397595,-0.44836324,-0.14975873,0.18366623
238,0.24487075,0.35669395,-0.44384503,-0.21747082,0.13017343
239,-0.17927845,-0.39784205,0.38502666,0.15328924,-0.14963199
240,-0.2802911,-0.4076923,0.38935438,-0.16892856,0.1239804
241,-0.16659808,0.31889123,-0.37684858,-0.15304826,0.12396642
242,-0.20629495,0.41139457,0.0892375,0.23704381,-0.20403497
243,0.21461865,0.316941,-0.38955826,0.15187906,-0.11025533
244,-0.20408198,0.30503774,0.38260213,-0.23280987,-0.15565373
245,0.26935682,0.42426756,-0.070281066,-0.21252018,-0.20543805
246,-0.19472116,0.35637867,0.35660622,-0.13630885,0.113367885
247,0.22975338,-0.39943856,0.41274613,-0.22942947,0.17812292
248,-0.19325519,-0.18739286,-0.043355603,0.15396638,0.18696351
249,-0.21722567,-0.35981914,0.4375066,0.24322021,0.15262401
250,-0.2598269,-0.32717925,-0.37213507,0.1806253,0.13089284
251,-0.17488351,0.33134532,-0.37366986,0.19900264,0.13201198
252,0.25542068,0.30307612,-0.4405182,0.17925191,0.113040626
253,-0.24300307,0.30929857,-0.36277112,-0.16747464,-0.11051789
254,-0.2710591,0.38681105,0.36941388,-0.17181987,0.049526077
255,0.1498978,0.33009773,0.46027678,0.16839583,-0.13320167
256,0.23287596,0.30631346,0.47875932,-0.18568298,0.14715472
257,0.16887759,-0.31697428,-0.36618787,-0.15510976,-0.16058017
258,-0.13374437,0.42091325,-0.45936978,-0.2513445,-0.10291923
259,-0.24177523,0.3063912,-0.42550722,0.15267108,0.1842984
260,0.227024,0.38481417,0.3724172,0.19651932,0.09782151
261,0.22291645,-0.3153285,-0.36296833,-0.2190039,0.17366634
262,-0.16374217,0.34160167,-0.3820158,0.21812403,0.11966322
263,0.23279968,-0.30760753,0.4578201,-0.16520557,0.15377632
264,-0.19862324,-0.3966344,0.37481675,0.22566944,0.20100571
265,0.22062044,-0.3216768,-0.39938763,-0.18014257,0.18011887
266,0.26531985,-0.31361276,0.40977496,0.25362128,0.10783018
267,-0.19801858,-0.3179046,0.38656902,0.23426943,-0.10635312
268,-0.18564257,0.28729796,-0.39437672,0.14067706,-0.14037512
269,-0.22109206,-0.38316274,-0.45483035,-0.24600993,0.10220177
270,-0.1389667,0.37966606,0.43652335,-0.19722998,-0.16414939
271,0.1480637,-0.36691132,0.4159452,0.15134454,0.16344248
272,-0.1782016,-0.32372245,0.3867649,0.18162811,0.15512325
273,-0.21543436,0.38853392,-0.3537037,-0.18990712,0.1260718
274,0.239579,-0.3767251,-0.05012678,-0.16927631,0.12071345
275,0.19690208,0.14363599,-0.25345346,-0.16183445,-0.08786049
276,-0.22119914,0.08376093,-0.49171793,0.19585295,0.13506944
277,0.26892778,0.2419839,0.3864964,0.17923701,-0.10569504
278,-0.26708695,-0.40788475,0.3672075,-0.17921852,-0.18802378
279,-0.18464488,-0.3312286,0.39588362,0.18564767,0.16186513
280,0.20327409,0.37112224,0.44010842,-0.15442948,-0.15147954
281,-0.16548452,-0.35329905,0.3886163,0.22535427,-0.116649196
282,-0.282575,0.40113285,-0.38124797,0.17070366,-0.15823708
283,-0.17375524,0.34029332,0.37765804,0.16610469,-0.18063341
284,-0.21910618,0.41798073,0.37772614,0.19805671,-0.18882573
285,-0.2357685,0.28983665,0.34648257,-0.21008104,0.1031294
286,-0.2549948,-0.3588594,-0.45839787,0.1597565,-0.18667246
287,-0.07882659,0.41152954,-0.3889796,0.25435716,-0.10832611
288,-0.26850608,0.38779196,-0.40755752,0.22640418,0.16617498
289,0.16835816,-0.30538395,-0.4467136,0.14808115,-0.18288016
290,-0.18344533,-0.3492219,-0.3702713,0.19366446,0.16202475
291,0.17806433,0.34895667,-0.4975492,0.19867188,0.12422014
292,0.19339195,0.2067945,0.41270906,-0.15594901,0.100129075
293,0.18865444,0.36854222,-0.40507603,-0.13516857,-0.18799683
294,-0.26952997,-0.2377613,0.47081146,0.19444732,-0.09004687
295,0.2562279,0.11664119,-0.45801568,-0.17712413,-0.145891
296,-0.20652285,0.3718841,0.40815794,0.23492868,-0.18294628
297,0.2546594,-0.40579554,-0.42268884,0.1671993,0.18984862
298,0.16293274,-0.3440539,-0.41414565,0.23838317,0.13437074
299,0.21006921,0.3851114,0.4530236,0.22671492,-0.17450257
