,service,food,anecdotes/miscellaneous,ambience,price
259,-0.063118234,0.03962476,-0.0053802547,-0.008575182,0.0729607
260,0.020165572,-0.005147375,0.023865687,0.021628452,-0.07260911
261,-0.01197025,-0.020130804,-0.0024123963,0.0042857444,-0.027760873
262,-0.032134533,-0.012365498,-0.050982915,-0.018743295,0.061623745
263,-0.04352249,-0.011576423,0.010374734,-0.0038887977,0.056505315
264,0.017818796,0.03156693,-0.0130610075,0.036563236,0.008091266
265,0.034673456,-0.013026817,0.0020822147,-0.057546947,0.0020105361
266,0.01122484,-0.017892824,0.007693848,0.052059386,0.026904874
267,0.015919335,-0.008075142,0.0048951167,-0.04871276,-0.07630786
268,-0.028146006,0.0037919204,-0.004817532,-0.019369148,0.00079227734
269,-0.034831267,0.0011682152,0.0014096407,-0.009998492,0.060025796
270,0.049373128,-0.005129738,0.0020070109,0.04146857,0.019642383
271,-0.0018617552,0.0011356218,-0.011061793,-0.033566628,-0.06307944
272,0.044328947,-0.0032549805,-0.005793834,-0.060114924,0.06523573
273,-0.054501455,0.00079733477,0.003109465,0.056431748,-0.040585604
274,-0.040931873,0.0044284267,-0.0013933174,0.062069986,0.021681517
275,-0.004363575,0.008729008,0.03725179,0.04338203,-0.04988033
276,-0.0069268886,0.0039039087,0.00542824,-0.044124153,-0.034448266
277,0.0058986726,0.0017494765,-0.0024092859,-0.009495512,0.021974646
278,0.0064015416,0.0009787417,0.011783222,-0.0649882,0.06651217
279,0.029206086,-0.0022002775,0.0052130613,0.03314199,-0.019204142
280,0.056277763,0.0051932335,0.013371977,-0.047011502,0.026700092
281,0.04567769,0.008104786,0.0006718481,0.0117131015,-0.020409832
282,-0.043920312,0.002596763,-0.0035765257,-0.025232246,0.07013544
283,-0.016447533,-0.0011676165,0.038976368,-0.056107957,0.043917574
284,-0.01386234,0.007798623,0.028585957,0.054341886,0.051022142
285,0.0040477198,0.008411784,-0.011666749,-0.016652383,-0.022491224
286,0.014101923,-0.02719004,-0.024192208,-0.03529447,-0.06310864
287,0.009722364,0.0041576913,-0.012658739,-0.0070937322,-0.06910548
288,-0.054174867,-0.0060877036,-0.0056696185,0.019123293,0.037322313
289,-0.05054101,0.018465342,-0.0053351405,-0.013087877,-0.064368546
290,-0.006836713,0.00028589438,0.0020353917,-0.0410788,0.043201678
291,0.0046211844,-0.014603008,0.010971463,-0.036340334,-0.049454708
292,0.008971932,0.035589326,0.039756414,-0.03405081,-0.041411728
293,0.04185929,-0.015926845,-0.012744989,0.03170016,0.03546187
294,9.095609e-06,-0.005774771,4.4019427e-05,0.037834127,0.005578148
295,-0.012498877,0.033402298,-0.0054992842,0.0120045515,0.029365951
296,0.019197527,-0.019640941,-0.00075876503,0.032110304,-0.0398646
297,0.05806207,0.016116967,-0.0034218316,-0.062347002,0.0018818647
298,0.03376415,0.0016601533,0.005094914,0.055666927,-0.028074233
299,-0.0048182015,0.0021031145,-0.010790993,0.035484158,-0.03847039
300,-0.005273209,0.0110119395,0.032946672,0.047804374,-0.022270588
301,0.047154948,0.027703408,-0.0008785106,0.022605209,-0.012921461
302,-0.00025690632,-0.0077226027,-0.011087814,0.05133793,0.0010510077
303,-0.026592266,-0.034157056,0.04383216,0.006483317,-0.065806255
304,0.065920025,-0.006823498,0.0016498575,-0.06330275,0.06295835
305,-0.061635353,0.002637757,-0.00071826344,-0.014035238,0.04195806
306,-0.049916696,-0.007864575,0.0032199398,0.031068342,-0.004439356
307,-0.009411233,0.016741183,0.00686193,0.06879946,0.022535123
308,-0.00011530968,-0.0032157155,0.00028316313,0.002927114,-0.05992004
309,-0.0034068162,-0.002628348,-0.0026233012,-0.00439215,-0.07628318
310,0.0018214213,0.005420349,-0.006367872,-0.029948087,0.03504708
311,0.03473558,-0.007542245,-0.019471612,-0.03871002,-0.054260142
312,-0.045044657,-0.0033810209,0.047076,-0.05049599,0.07633379
313,-0.049249306,0.028144829,0.004024915,0.038487535,-0.06295186
314,-0.05598413,0.02824735,0.012113589,0.065712355,0.077770874
315,-0.0043203365,0.0037298528,0.000691497,-0.06256492,-0.006478091
316,-0.02963073,-0.006899446,-0.037655942,0.0035803788,0.05044973
317,-0.014781169,-0.004774447,-0.0024167453,-0.034715813,-0.020829024
318,0.0045260116,0.001677723,-0.009810602,0.0473907,-0.0012218686
319,0.0275795,-0.008269929,0.0067031016,-0.06593633,-0.020871503
320,0.0015194099,0.008649516,0.0047768997,-0.0028965792,0.046157066
321,0.0047770087,-0.010865146,0.022212809,-0.06898771,0.07157635
322,0.06228191,0.022084372,-0.0043276823,0.0267299,0.06945531
323,0.050842788,0.02668572,-0.0012732942,-0.02603014,-0.051064536
324,-0.015758958,0.0042975475,0.013673446,0.0026760753,-0.036227357
325,-0.012627522,4.9441336e-05,0.0016198538,0.045368984,0.018294707
326,-0.038337603,-0.009018555,0.013073515,0.011853833,-0.05646638
327,0.055165604,-0.0019769857,0.0031708418,-0.0035719748,0.028049123
328,-0.0038469643,-0.0067951833,0.0022843021,-0.033040456,0.02272722
329,-0.046884693,-0.0038866461,-0.011380949,-0.038247213,0.061122693
330,-0.0011552135,-0.014283707,-0.0056601083,0.028870566,0.064556845
331,0.001355034,-0.013062374,-0.03728297,-0.054089587,-0.029578973
332,-0.030132426,-0.014217066,0.0071621635,-0.016399719,-0.05891742
333,-0.0453315,-0.009382918,-0.004981577,-0.019527534,0.05243429
334,0.005596643,0.009650874,0.01772209,0.017981457,-0.059509203
335,0.04738851,0.011995751,-0.00423533,-0.008508796,0.04473718
336,0.021573966,0.0026854393,0.0021007792,0.009535293,-0.004437624
337,0.0011676425,-0.026653599,-0.0020751166,0.013187077,0.0003607451
338,0.007892271,-0.021033125,0.017666182,0.06587951,0.03717906
339,0.013077041,-0.008300257,0.011760822,-0.034292933,0.005011473
340,0.041829955,0.028101036,0.003021958,-0.0028399774,-0.04467075
341,-0.008944445,-0.008860479,-0.0028873032,0.0031048814,-0.025633853
342,0.06297735,-0.000949919,-0.0048208614,0.0035617482,0.06739487
343,0.027076455,-0.0049728365,0.001583517,0.0071866554,-0.020518271
344,0.004028162,0.0135680735,0.0053890906,0.0025752794,0.025735248
345,-0.003114481,-0.0020946336,0.02880525,0.03502836,0.04208122
346,-0.0155928405,0.0034808086,-0.038477156,0.033518575,0.03489617
347,-0.011144584,0.0030831934,-0.012622296,-0.036260076,0.0015955081
348,0.02739269,-0.029782837,-0.010231594,-0.0035040297,0.002414654
349,0.01753607,0.005730141,0.020654822,-0.040226776,-0.013854637
350,-0.006719518,0.018134793,-0.044136904,-0.046333633,-0.050054368
351,-0.023240272,-0.03773195,-0.00039030184,0.04076383,0.060006455
352,-0.05275053,-0.039181616,0.0020693198,-0.042713646,0.07106825
353,0.008915942,-0.0026857245,-0.023360997,-0.017766388,-0.053974673
354,-0.0054591973,0.0066419407,-0.0027499793,0.03571491,0.017071458
355,0.042307742,-0.0056746514,0.0032352833,-0.01448196,0.010291764
356,-0.0066049965,0.009077563,-0.0014662204,-0.057475224,-0.026571702
357,-0.03929444,-0.0012820036,0.011165548,0.01887395,0.041876614
358,0.00949353,0.031411856,-0.01582986,0.021769641,-0.06034557
359,-0.050445236,0.0022359684,0.0037866307,0.006432456,-0.043282844
360,0.0061636185,0.008203661,-0.011494011,0.060223576,-0.039657813
361,0.004618485,0.0061880997,-0.006358524,0.018909728,-0.046761684
362,-0.0057350616,0.0034624205,-0.0059032235,-0.045583114,-0.064196326
363,-0.03352562,-0.004055001,-0.03727371,0.016276997,-0.010779568
364,-0.035161898,0.030425942,-0.009413894,0.0020758568,0.05373542
365,-0.05245319,-0.009993234,0.0063782334,-0.058774617,0.03738536
366,-0.013020828,-0.008112303,-0.026497109,-0.005186921,-0.014891864
367,0.012143762,0.007538171,-0.0031925067,-0.022873191,0.07827982
368,-0.019498887,-0.00909082,-0.037628524,-0.003527946,-0.050884377
369,0.008036147,-0.013778497,0.04285687,0.05090169,-0.058942787
370,0.0017818325,0.010556056,-0.041811712,0.03575538,-0.062222194
371,-0.004295553,0.009060361,-0.0042481897,0.049363147,-0.06740418
372,0.0171436,-0.02081875,-0.006343981,-0.027773723,0.03355119
373,0.010070093,0.0012180826,-0.002520973,-0.04379818,-0.0010200362
374,-0.059831966,-0.014562337,0.0012190822,-0.025220232,-0.05798298
375,0.017416961,0.036176834,-0.00740788,0.010154126,-0.046546496
376,-0.05712831,-0.037984192,-0.0005672096,0.037419416,0.010504826
377,-0.042659156,-0.004084445,-0.0012756479,0.023325272,0.05486388
378,0.03706149,-0.0075892024,-0.00033312078,-0.046215508,0.038658645
379,-0.002790737,-0.010117266,0.0024644276,0.004243314,-0.05032436
380,-0.00570423,-0.011623497,-0.011497267,-0.017108649,-0.0122115845
381,-0.022029692,-0.0049859835,0.012938507,0.03548591,-0.016467674
382,-0.037040066,0.006337567,1.2236219e-05,-0.057221442,-0.0069586197
383,0.031663194,-0.0028211263,0.004011938,0.006971482,-0.028850788
384,-0.0009210846,0.0067392415,-0.013113098,-0.067699224,-0.012619343
385,0.051762056,-0.034141522,0.001057101,0.00278597,-0.04279034
386,-0.007955806,-0.010573529,-0.011641881,0.01107545,0.020506857
387,-0.0017402167,-0.018503252,-0.00078017556,0.06236727,-0.0047527724
388,-0.045374103,0.019509736,-0.0019535,0.007992386,0.06623459
389,0.016555909,-0.00076167594,0.0026420935,0.040138822,-0.023118835
